_id,user,terrain,date,startTime,endTime,durationHours,totalPrice,sport,terrainName,createdAt,updatedAt,year,month,day,startHour
6956f05aa3cb898769859038,6956f05aa3cb898769858b68,6956f05aa3cb898769858bbf,2025-10-13,16:00,18:00,2,134,padel,Terrain 40,2026-01-01 23:08:26.221,2026-01-01 23:08:26.221,2025,10,13,16.0
6956f05aa3cb898769859039,6956f05aa3cb898769858b8b,6956f05aa3cb898769858b9e,2025-11-12,10:00,11:00,1,36,tennis,Terrain 7,2026-01-01 23:08:26.221,2026-01-01 23:08:26.221,2025,11,12,10.0
6956f05aa3cb89876985903a,6956f05aa3cb898769858b6a,6956f05aa3cb898769858bb6,2025-12-30,16:00,17:00,1,70,foot,Terrain 31,2026-01-01 23:08:26.221,2026-01-01 23:08:26.221,2025,12,30,16.0
6956f05aa3cb89876985903b,6956f05aa3cb898769858b71,6956f05aa3cb898769858baa,2025-12-28,15:00,17:00,2,128,tennis,Terrain 19,2026-01-01 23:08:26.221,2026-01-01 23:08:26.221,2025,12,28,15.0
6956f05aa3cb89876985903c,6956f05aa3cb898769858b66,6956f05aa3cb898769858bb2,2025-10-11,19:00,21:00,2,70,basket,Terrain 27,2026-01-01 23:08:26.221,2026-01-01 23:08:26.221,2025,10,11,19.0
6956f05aa3cb89876985903d,6956f05aa3cb898769858b93,6956f05aa3cb898769858bac,2025-12-02,20:00,22:00,2,60,basket,Terrain 21,2026-01-01 23:08:26.221,2026-01-01 23:08:26.221,2025,12,2,20.0
6956f05aa3cb89876985903e,6956f05aa3cb898769858b79,6956f05aa3cb898769858baf,2025-10-12,9:00,11:00,2,130,tennis,Terrain 24,2026-01-01 23:08:26.221,2026-01-01 23:08:26.221,2025,10,12,9.0
6956f05aa3cb89876985903f,6956f05aa3cb898769858b94,6956f05aa3cb898769858ba9,2025-10-25,16:00,17:00,1,71,tennis,Terrain 18,2026-01-01 23:08:26.221,2026-01-01 23:08:26.221,2025,10,25,16.0
6956f05aa3cb898769859040,6956f05aa3cb898769858b80,6956f05aa3cb898769858ba8,2025-10-04,13:00,15:00,2,40,foot,Terrain 17,2026-01-01 23:08:26.221,2026-01-01 23:08:26.221,2025,10,4,13.0
6956f05aa3cb898769859041,6956f05aa3cb898769858b7b,6956f05aa3cb898769858ba4,2025-11-16,20:00,22:00,2,106,padel,Terrain 13,2026-01-01 23:08:26.221,2026-01-01 23:08:26.221,2025,11,16,20.0
6956f05aa3cb898769859042,6956f05aa3cb898769858b7e,6956f05aa3cb898769858ba2,2025-12-05,12:00,14:00,2,82,basket,Terrain 11,2026-01-01 23:08:26.221,2026-01-01 23:08:26.221,2025,12,5,12.0
6956f05aa3cb898769859043,6956f05aa3cb898769858b81,6956f05aa3cb898769858bb2,2025-10-16,9:00,11:00,2,70,basket,Terrain 27,2026-01-01 23:08:26.221,2026-01-01 23:08:26.221,2025,10,16,9.0
6956f05aa3cb898769859044,6956f05aa3cb898769858b86,6956f05aa3cb898769858bb3,2025-12-13,8:00,10:00,2,88,basket,Terrain 28,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,12,13,8.0
6956f05aa3cb898769859045,6956f05aa3cb898769858b6a,6956f05aa3cb898769858bb6,2026-01-11,17:00,19:00,2,140,foot,Terrain 31,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2026,1,11,17.0
6956f05aa3cb898769859046,6956f05aa3cb898769858b90,6956f05aa3cb898769858bb7,2026-01-25,8:00,10:00,2,42,tennis,Terrain 32,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2026,1,25,8.0
6956f05aa3cb898769859047,6956f05aa3cb898769858b82,6956f05aa3cb898769858bb6,2026-01-13,16:00,18:00,2,140,foot,Terrain 31,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2026,1,13,16.0
6956f05aa3cb898769859048,6956f05aa3cb898769858b84,6956f05aa3cb898769858bbc,2025-11-26,10:00,11:00,1,62,basket,Terrain 37,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,11,26,10.0
6956f05aa3cb898769859049,6956f05aa3cb898769858b86,6956f05aa3cb898769858bb8,2025-11-28,18:00,19:00,1,22,basket,Terrain 33,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,11,28,18.0
6956f05aa3cb89876985904a,6956f05aa3cb898769858b94,6956f05aa3cb898769858bb1,2026-01-17,18:00,20:00,2,66,basket,Terrain 26,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2026,1,17,18.0
6956f05aa3cb89876985904b,6956f05aa3cb898769858b7e,6956f05aa3cb898769858baf,2026-01-28,14:00,15:00,1,65,tennis,Terrain 24,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2026,1,28,14.0
6956f05aa3cb89876985904c,6956f05aa3cb898769858b90,6956f05aa3cb898769858bbe,2025-11-20,20:00,21:00,1,20,basket,Terrain 39,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,11,20,20.0
6956f05aa3cb89876985904d,6956f05aa3cb898769858b84,6956f05aa3cb898769858ba3,2025-12-11,8:00,9:00,1,70,padel,Terrain 12,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,12,11,8.0
6956f05aa3cb89876985904e,6956f05aa3cb898769858b8e,6956f05aa3cb898769858b9c,2025-12-30,9:00,10:00,1,71,tennis,Terrain 5,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,12,30,9.0
6956f05aa3cb89876985904f,6956f05aa3cb898769858b97,6956f05aa3cb898769858bba,2025-10-08,13:00,15:00,2,56,tennis,Terrain 35,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,10,8,13.0
6956f05aa3cb898769859050,6956f05aa3cb898769858b94,6956f05aa3cb898769858ba5,2025-12-01,9:00,10:00,1,52,foot,Terrain 14,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,12,1,9.0
6956f05aa3cb898769859051,6956f05aa3cb898769858b68,6956f05aa3cb898769858bba,2025-11-09,11:00,12:00,1,28,tennis,Terrain 35,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,11,9,11.0
6956f05aa3cb898769859052,6956f05aa3cb898769858b83,6956f05aa3cb898769858bbf,2025-12-08,19:00,20:00,1,67,padel,Terrain 40,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,12,8,19.0
6956f05aa3cb898769859053,6956f05aa3cb898769858b7c,6956f05aa3cb898769858bbf,2025-11-10,17:00,19:00,2,134,padel,Terrain 40,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,11,10,17.0
6956f05aa3cb898769859054,6956f05aa3cb898769858b76,6956f05aa3cb898769858ba4,2025-10-14,18:00,19:00,1,53,padel,Terrain 13,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,10,14,18.0
6956f05aa3cb898769859055,6956f05aa3cb898769858b72,6956f05aa3cb898769858ba3,2026-01-08,16:00,17:00,1,70,padel,Terrain 12,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2026,1,8,16.0
6956f05aa3cb898769859056,6956f05aa3cb898769858b86,6956f05aa3cb898769858bbb,2026-01-05,10:00,11:00,1,24,tennis,Terrain 36,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2026,1,5,10.0
6956f05aa3cb898769859057,6956f05aa3cb898769858b70,6956f05aa3cb898769858ba8,2025-10-11,11:00,12:00,1,20,foot,Terrain 17,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,10,11,11.0
6956f05aa3cb898769859058,6956f05aa3cb898769858b89,6956f05aa3cb898769858bac,2026-01-08,19:00,20:00,1,30,basket,Terrain 21,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2026,1,8,19.0
6956f05aa3cb898769859059,6956f05aa3cb898769858b85,6956f05aa3cb898769858bad,2025-12-10,18:00,20:00,2,88,padel,Terrain 22,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,12,10,18.0
6956f05aa3cb89876985905a,6956f05aa3cb898769858b93,6956f05aa3cb898769858b9b,2026-01-14,15:00,16:00,1,67,tennis,Terrain 4,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2026,1,14,15.0
6956f05aa3cb89876985905b,6956f05aa3cb898769858b6c,6956f05aa3cb898769858ba0,2025-11-14,16:00,17:00,1,24,tennis,Terrain 9,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,11,14,16.0
6956f05aa3cb89876985905c,6956f05aa3cb898769858b7d,6956f05aa3cb898769858bb2,2025-11-29,17:00,18:00,1,35,basket,Terrain 27,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,11,29,17.0
6956f05aa3cb89876985905d,6956f05aa3cb898769858b67,6956f05aa3cb898769858bb2,2025-10-10,14:00,15:00,1,35,basket,Terrain 27,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,10,10,14.0
6956f05aa3cb89876985905e,6956f05aa3cb898769858b70,6956f05aa3cb898769858ba3,2026-01-06,14:00,15:00,1,70,padel,Terrain 12,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2026,1,6,14.0
6956f05aa3cb89876985905f,6956f05aa3cb898769858b88,6956f05aa3cb898769858bbe,2025-10-25,16:00,18:00,2,40,basket,Terrain 39,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,10,25,16.0
6956f05aa3cb898769859060,6956f05aa3cb898769858b6f,6956f05aa3cb898769858ba8,2025-12-28,15:00,16:00,1,20,foot,Terrain 17,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,12,28,15.0
6956f05aa3cb898769859061,6956f05aa3cb898769858b94,6956f05aa3cb898769858b9a,2025-11-24,19:00,21:00,2,72,basket,Terrain 3,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,11,24,19.0
6956f05aa3cb898769859062,6956f05aa3cb898769858b82,6956f05aa3cb898769858bb6,2025-10-30,10:00,12:00,2,140,foot,Terrain 31,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,10,30,10.0
6956f05aa3cb898769859063,6956f05aa3cb898769858b6e,6956f05aa3cb898769858bba,2025-11-01,17:00,19:00,2,56,tennis,Terrain 35,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,11,1,17.0
6956f05aa3cb898769859064,6956f05aa3cb898769858b96,6956f05aa3cb898769858bb6,2025-12-23,19:00,20:00,1,70,foot,Terrain 31,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,12,23,19.0
6956f05aa3cb898769859065,6956f05aa3cb898769858b6f,6956f05aa3cb898769858b99,2026-01-20,8:00,9:00,1,48,padel,Terrain 2,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2026,1,20,8.0
6956f05aa3cb898769859066,6956f05aa3cb898769858b8f,6956f05aa3cb898769858b98,2025-12-16,13:00,14:00,1,73,basket,Terrain 1,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,12,16,13.0
6956f05aa3cb898769859067,6956f05aa3cb898769858b66,6956f05aa3cb898769858b99,2026-01-16,14:00,15:00,1,48,padel,Terrain 2,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2026,1,16,14.0
6956f05aa3cb898769859068,6956f05aa3cb898769858b6c,6956f05aa3cb898769858bb1,2026-01-29,19:00,20:00,1,33,basket,Terrain 26,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2026,1,29,19.0
6956f05aa3cb898769859069,6956f05aa3cb898769858b66,6956f05aa3cb898769858ba8,2025-12-13,17:00,19:00,2,40,foot,Terrain 17,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,12,13,17.0
6956f05aa3cb89876985906a,6956f05aa3cb898769858b70,6956f05aa3cb898769858bac,2025-11-22,20:00,22:00,2,60,basket,Terrain 21,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,11,22,20.0
6956f05aa3cb89876985906b,6956f05aa3cb898769858b8a,6956f05aa3cb898769858ba6,2025-11-05,14:00,16:00,2,44,foot,Terrain 15,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,11,5,14.0
6956f05aa3cb89876985906c,6956f05aa3cb898769858b78,6956f05aa3cb898769858baf,2025-12-26,8:00,9:00,1,65,tennis,Terrain 24,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,12,26,8.0
6956f05aa3cb89876985906d,6956f05aa3cb898769858b87,6956f05aa3cb898769858bb0,2025-11-16,18:00,20:00,2,140,padel,Terrain 25,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,11,16,18.0
6956f05aa3cb89876985906e,6956f05aa3cb898769858b8d,6956f05aa3cb898769858b99,2026-01-19,17:00,18:00,1,48,padel,Terrain 2,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2026,1,19,17.0
6956f05aa3cb89876985906f,6956f05aa3cb898769858b8f,6956f05aa3cb898769858bb0,2025-12-19,9:00,11:00,2,140,padel,Terrain 25,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,12,19,9.0
6956f05aa3cb898769859070,6956f05aa3cb898769858b92,6956f05aa3cb898769858b9b,2026-01-30,16:00,17:00,1,67,tennis,Terrain 4,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2026,1,30,16.0
6956f05aa3cb898769859071,6956f05aa3cb898769858b92,6956f05aa3cb898769858ba9,2026-01-29,15:00,17:00,2,142,tennis,Terrain 18,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2026,1,29,15.0
6956f05aa3cb898769859072,6956f05aa3cb898769858b97,6956f05aa3cb898769858ba8,2025-11-03,20:00,22:00,2,40,foot,Terrain 17,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,11,3,20.0
6956f05aa3cb898769859073,6956f05aa3cb898769858b83,6956f05aa3cb898769858bba,2025-11-22,11:00,12:00,1,28,tennis,Terrain 35,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,11,22,11.0
6956f05aa3cb898769859074,6956f05aa3cb898769858b75,6956f05aa3cb898769858b9f,2025-10-23,16:00,17:00,1,20,padel,Terrain 8,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,10,23,16.0
6956f05aa3cb898769859075,6956f05aa3cb898769858b7d,6956f05aa3cb898769858bbd,2025-12-28,8:00,10:00,2,120,padel,Terrain 38,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,12,28,8.0
6956f05aa3cb898769859076,6956f05aa3cb898769858b6d,6956f05aa3cb898769858ba7,2025-11-06,13:00,14:00,1,59,foot,Terrain 16,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,11,6,13.0
6956f05aa3cb898769859077,6956f05aa3cb898769858b73,6956f05aa3cb898769858b99,2025-10-05,10:00,12:00,2,96,padel,Terrain 2,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2025,10,5,10.0
6956f05aa3cb898769859078,6956f05aa3cb898769858b80,6956f05aa3cb898769858ba4,2026-01-30,10:00,11:00,1,53,padel,Terrain 13,2026-01-01 23:08:26.222,2026-01-01 23:08:26.222,2026,1,30,10.0
6956f05aa3cb898769859079,6956f05aa3cb898769858b66,6956f05aa3cb898769858ba4,2025-10-10,11:00,12:00,1,53,padel,Terrain 13,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2025,10,10,11.0
6956f05aa3cb89876985907a,6956f05aa3cb898769858b81,6956f05aa3cb898769858baf,2025-12-15,14:00,15:00,1,65,tennis,Terrain 24,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2025,12,15,14.0
6956f05aa3cb89876985907b,6956f05aa3cb898769858b7f,6956f05aa3cb898769858baa,2025-12-21,14:00,16:00,2,128,tennis,Terrain 19,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2025,12,21,14.0
6956f05aa3cb89876985907c,6956f05aa3cb898769858b7c,6956f05aa3cb898769858bae,2025-10-26,10:00,11:00,1,76,foot,Terrain 23,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2025,10,26,10.0
6956f05aa3cb89876985907d,6956f05aa3cb898769858b6e,6956f05aa3cb898769858ba0,2025-12-20,17:00,18:00,1,24,tennis,Terrain 9,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2025,12,20,17.0
6956f05aa3cb89876985907e,6956f05aa3cb898769858b68,6956f05aa3cb898769858b9b,2025-12-15,8:00,10:00,2,134,tennis,Terrain 4,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2025,12,15,8.0
6956f05aa3cb89876985907f,6956f05aa3cb898769858b97,6956f05aa3cb898769858ba9,2025-12-28,12:00,13:00,1,71,tennis,Terrain 18,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2025,12,28,12.0
6956f05aa3cb898769859080,6956f05aa3cb898769858b83,6956f05aa3cb898769858ba5,2025-11-21,19:00,20:00,1,52,foot,Terrain 14,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2025,11,21,19.0
6956f05aa3cb898769859081,6956f05aa3cb898769858b76,6956f05aa3cb898769858bb9,2026-01-21,18:00,19:00,1,58,tennis,Terrain 34,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2026,1,21,18.0
6956f05aa3cb898769859082,6956f05aa3cb898769858b6a,6956f05aa3cb898769858b98,2025-12-13,20:00,21:00,1,73,basket,Terrain 1,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2025,12,13,20.0
6956f05aa3cb898769859083,6956f05aa3cb898769858b82,6956f05aa3cb898769858ba1,2025-12-15,18:00,20:00,2,42,padel,Terrain 10,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2025,12,15,18.0
6956f05aa3cb898769859084,6956f05aa3cb898769858b68,6956f05aa3cb898769858ba4,2025-11-12,14:00,15:00,1,53,padel,Terrain 13,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2025,11,12,14.0
6956f05aa3cb898769859085,6956f05aa3cb898769858b79,6956f05aa3cb898769858bb6,2025-11-21,9:00,11:00,2,140,foot,Terrain 31,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2025,11,21,9.0
6956f05aa3cb898769859086,6956f05aa3cb898769858b84,6956f05aa3cb898769858bae,2026-01-27,12:00,14:00,2,152,foot,Terrain 23,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2026,1,27,12.0
6956f05aa3cb898769859087,6956f05aa3cb898769858b84,6956f05aa3cb898769858ba4,2025-11-16,11:00,13:00,2,106,padel,Terrain 13,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2025,11,16,11.0
6956f05aa3cb898769859088,6956f05aa3cb898769858b75,6956f05aa3cb898769858ba8,2026-01-21,19:00,21:00,2,40,foot,Terrain 17,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2026,1,21,19.0
6956f05aa3cb898769859089,6956f05aa3cb898769858b72,6956f05aa3cb898769858b9e,2025-12-16,19:00,20:00,1,36,tennis,Terrain 7,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2025,12,16,19.0
6956f05aa3cb89876985908a,6956f05aa3cb898769858b7c,6956f05aa3cb898769858bad,2025-10-20,12:00,14:00,2,88,padel,Terrain 22,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2025,10,20,12.0
6956f05aa3cb89876985908b,6956f05aa3cb898769858b7e,6956f05aa3cb898769858b9f,2026-01-18,8:00,9:00,1,20,padel,Terrain 8,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2026,1,18,8.0
6956f05aa3cb89876985908c,6956f05aa3cb898769858b67,6956f05aa3cb898769858bbc,2025-10-21,17:00,19:00,2,124,basket,Terrain 37,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2025,10,21,17.0
6956f05aa3cb89876985908d,6956f05aa3cb898769858b79,6956f05aa3cb898769858bb5,2025-10-20,15:00,16:00,1,75,basket,Terrain 30,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2025,10,20,15.0
6956f05aa3cb89876985908e,6956f05aa3cb898769858b66,6956f05aa3cb898769858bac,2025-12-10,10:00,11:00,1,30,basket,Terrain 21,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2025,12,10,10.0
6956f05aa3cb89876985908f,6956f05aa3cb898769858b94,6956f05aa3cb898769858bad,2025-10-27,10:00,11:00,1,44,padel,Terrain 22,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2025,10,27,10.0
6956f05aa3cb898769859090,6956f05aa3cb898769858b6c,6956f05aa3cb898769858ba2,2025-11-28,9:00,10:00,1,41,basket,Terrain 11,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2025,11,28,9.0
6956f05aa3cb898769859091,6956f05aa3cb898769858b66,6956f05aa3cb898769858bb0,2026-01-15,11:00,12:00,1,70,padel,Terrain 25,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2026,1,15,11.0
6956f05aa3cb898769859092,6956f05aa3cb898769858b6f,6956f05aa3cb898769858bbd,2026-01-06,10:00,12:00,2,120,padel,Terrain 38,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2026,1,6,10.0
6956f05aa3cb898769859093,6956f05aa3cb898769858b95,6956f05aa3cb898769858bbe,2025-11-03,19:00,21:00,2,40,basket,Terrain 39,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2025,11,3,19.0
6956f05aa3cb898769859094,6956f05aa3cb898769858b78,6956f05aa3cb898769858ba5,2026-01-20,17:00,19:00,2,104,foot,Terrain 14,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2026,1,20,17.0
6956f05aa3cb898769859095,6956f05aa3cb898769858b73,6956f05aa3cb898769858b9c,2025-11-26,18:00,19:00,1,71,tennis,Terrain 5,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2025,11,26,18.0
6956f05aa3cb898769859096,6956f05aa3cb898769858b7c,6956f05aa3cb898769858bad,2025-10-27,16:00,18:00,2,88,padel,Terrain 22,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2025,10,27,16.0
6956f05aa3cb898769859097,6956f05aa3cb898769858b84,6956f05aa3cb898769858bb1,2025-10-23,12:00,13:00,1,33,basket,Terrain 26,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2025,10,23,12.0
6956f05aa3cb898769859098,6956f05aa3cb898769858b93,6956f05aa3cb898769858bae,2025-12-18,18:00,19:00,1,76,foot,Terrain 23,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2025,12,18,18.0
6956f05aa3cb898769859099,6956f05aa3cb898769858b8b,6956f05aa3cb898769858ba5,2025-12-15,13:00,14:00,1,52,foot,Terrain 14,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2025,12,15,13.0
6956f05aa3cb89876985909a,6956f05aa3cb898769858b70,6956f05aa3cb898769858bb1,2025-11-24,12:00,13:00,1,33,basket,Terrain 26,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2025,11,24,12.0
6956f05aa3cb89876985909b,6956f05aa3cb898769858b6c,6956f05aa3cb898769858ba7,2025-12-06,14:00,15:00,1,59,foot,Terrain 16,2026-01-01 23:08:26.223,2026-01-01 23:08:26.223,2025,12,6,14.0
6956f05aa3cb89876985909c,6956f05aa3cb898769858b72,6956f05aa3cb898769858bb3,2025-12-06,17:00,19:00,2,88,basket,Terrain 28,2026-01-01 23:08:26.224,2026-01-01 23:08:26.224,2025,12,6,17.0
6956f05aa3cb89876985909d,6956f05aa3cb898769858b75,6956f05aa3cb898769858bb9,2025-11-22,16:00,18:00,2,116,tennis,Terrain 34,2026-01-01 23:08:26.224,2026-01-01 23:08:26.224,2025,11,22,16.0
6956f05aa3cb89876985909e,6956f05aa3cb898769858b8f,6956f05aa3cb898769858bbd,2025-10-29,8:00,9:00,1,60,padel,Terrain 38,2026-01-01 23:08:26.224,2026-01-01 23:08:26.224,2025,10,29,8.0
6956f05aa3cb89876985909f,6956f05aa3cb898769858b88,6956f05aa3cb898769858bac,2026-01-09,8:00,10:00,2,60,basket,Terrain 21,2026-01-01 23:08:26.224,2026-01-01 23:08:26.224,2026,1,9,8.0
6956f05aa3cb8987698590a0,6956f05aa3cb898769858b74,6956f05aa3cb898769858ba0,2025-10-08,12:00,14:00,2,48,tennis,Terrain 9,2026-01-01 23:08:26.224,2026-01-01 23:08:26.224,2025,10,8,12.0
6956f05aa3cb8987698590a1,6956f05aa3cb898769858b6f,6956f05aa3cb898769858bac,2026-01-13,14:00,15:00,1,30,basket,Terrain 21,2026-01-01 23:08:26.224,2026-01-01 23:08:26.224,2026,1,13,14.0
6956f05aa3cb8987698590a2,6956f05aa3cb898769858b67,6956f05aa3cb898769858ba5,2025-11-11,18:00,20:00,2,104,foot,Terrain 14,2026-01-01 23:08:26.224,2026-01-01 23:08:26.224,2025,11,11,18.0
6956f05aa3cb8987698590a3,6956f05aa3cb898769858b6e,6956f05aa3cb898769858b9a,2025-12-05,17:00,19:00,2,72,basket,Terrain 3,2026-01-01 23:08:26.224,2026-01-01 23:08:26.224,2025,12,5,17.0
6956f05aa3cb8987698590a4,6956f05aa3cb898769858b86,6956f05aa3cb898769858baf,2025-11-10,11:00,12:00,1,65,tennis,Terrain 24,2026-01-01 23:08:26.224,2026-01-01 23:08:26.224,2025,11,10,11.0
6956f05aa3cb8987698590a5,6956f05aa3cb898769858b94,6956f05aa3cb898769858ba5,2026-01-13,14:00,16:00,2,104,foot,Terrain 14,2026-01-01 23:08:26.224,2026-01-01 23:08:26.224,2026,1,13,14.0
6956f05aa3cb8987698590a6,6956f05aa3cb898769858b6a,6956f05aa3cb898769858bac,2025-12-19,14:00,16:00,2,60,basket,Terrain 21,2026-01-01 23:08:26.224,2026-01-01 23:08:26.224,2025,12,19,14.0
6956f05aa3cb8987698590a7,6956f05aa3cb898769858b92,6956f05aa3cb898769858bb2,2025-12-04,11:00,13:00,2,70,basket,Terrain 27,2026-01-01 23:08:26.224,2026-01-01 23:08:26.224,2025,12,4,11.0
6956f05aa3cb8987698590a8,6956f05aa3cb898769858b76,6956f05aa3cb898769858ba2,2025-12-01,16:00,18:00,2,82,basket,Terrain 11,2026-01-01 23:08:26.224,2026-01-01 23:08:26.224,2025,12,1,16.0
6956f05aa3cb8987698590a9,6956f05aa3cb898769858b67,6956f05aa3cb898769858b9f,2025-12-30,10:00,11:00,1,20,padel,Terrain 8,2026-01-01 23:08:26.224,2026-01-01 23:08:26.224,2025,12,30,10.0
6956f05aa3cb8987698590aa,6956f05aa3cb898769858b8c,6956f05aa3cb898769858baf,2025-10-03,10:00,11:00,1,65,tennis,Terrain 24,2026-01-01 23:08:26.224,2026-01-01 23:08:26.224,2025,10,3,10.0
6956f05aa3cb8987698590ab,6956f05aa3cb898769858b72,6956f05aa3cb898769858bbc,2026-01-20,13:00,15:00,2,124,basket,Terrain 37,2026-01-01 23:08:26.224,2026-01-01 23:08:26.224,2026,1,20,13.0
6956f05aa3cb8987698590ac,6956f05aa3cb898769858b80,6956f05aa3cb898769858ba5,2025-12-23,20:00,21:00,1,52,foot,Terrain 14,2026-01-01 23:08:26.224,2026-01-01 23:08:26.224,2025,12,23,20.0
6956f05aa3cb8987698590ad,6956f05aa3cb898769858b95,6956f05aa3cb898769858bb3,2025-11-03,8:00,9:00,1,44,basket,Terrain 28,2026-01-01 23:08:26.224,2026-01-01 23:08:26.224,2025,11,3,8.0
6956f05aa3cb8987698590ae,6956f05aa3cb898769858b8f,6956f05aa3cb898769858b9f,2026-01-08,17:00,18:00,1,20,padel,Terrain 8,2026-01-01 23:08:26.224,2026-01-01 23:08:26.224,2026,1,8,17.0
6956f05aa3cb8987698590af,6956f05aa3cb898769858b70,6956f05aa3cb898769858ba2,2025-12-02,9:00,11:00,2,82,basket,Terrain 11,2026-01-01 23:08:26.224,2026-01-01 23:08:26.224,2025,12,2,9.0
